window_idx,src_ip,dst_ip,sport,dport,proto,ecn_ect0,ecn_ect1,ecn_ce,ecn_non,ratio_ect1,ratio_ce,flow_throughput_bps,flow_packet_count,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,iat_min,iat_max,iat_mean,iat_std,flag_cwr,flag_ece,flag_psh,flag_rst,flag_syn,ratio_cwr,tcp_win_mean,label_is_attack
126,192.168.57.10,192.168.56.10,5001,59888,6,0,81,0,0,1.0,0.0,50736.0,81,78,90,78.29629629629629,1.8621933466631904,0.000349998474121,0.0535190105438232,0.0123781383037567,0.0080714255804446,41,41,0,0,0,0.5061728395061729,501.0,1
126,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,52,0.0,0.0,629824.0,52,1514,1514,1514.0,0.0,0.0003480911254882,0.2188100814819336,0.0068965659422032,0.0300525651812332,0,0,3,0,0,0.0,502.0,1
126,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,46,0.0,0.0,25728.0,46,66,78,69.91304347826087,5.625354431177692,0.0003809928894042,0.1754059791564941,0.0078216711680094,0.0261239369183231,0,0,0,0,0,0.0,3031.9565217391305,1
127,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3456,0,0.0,1.0,41859072.0,3456,1514,1514,1514.0,0.0,0.0,0.013179063796997,0.0002889678723215,0.000839501148067,0,0,951,0,0,0.0,502.0,1
127,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1647,0.0,0.0,869616.0,1647,66,66,66.0,0.0,0.0,0.0139908790588378,0.0006064472047845,0.001247935048349,0,0,0,0,0,0.0,15584.948391013964,1
127,192.168.56.10,192.168.57.10,59888,5001,6,0,0,89,0,0.0,1.0,153792.0,89,216,216,216.0,0.0,1.9073486328125e-06,0.0301699638366699,0.0112534192475405,0.0058023291652942,0,89,0,0,0,0.0,502.0,1
127,192.168.57.10,192.168.56.10,5001,59888,6,0,89,0,0,1.0,0.0,55536.0,89,78,78,78.0,0.0,0.0,0.0304541587829589,0.0112537145614624,0.0058403731377507,44,44,0,0,0,0.4943820224719101,501.0,1
127,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,53,0.0,0.0,641936.0,53,1514,1514,1514.0,0.0,0.0010981559753417,0.2520790100097656,0.0138136927898113,0.0486760180053197,0,0,2,0,0,0.0,502.0,1
127,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,49,0.0,0.0,27216.0,49,66,78,69.42857142857143,5.421047417431507,0.0,0.2501909732818603,0.014955977598826,0.0467778735068258,0,0,0,0,0,0.0,3031.918367346939,1
128,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3126,0,0.0,1.0,37862112.0,3126,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0391600131988525,0.0003192671966552,0.0012578736217737,0,0,871,0,0,0.0,502.0,1
128,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1521,0.0,0.0,832528.0,1521,66,94,68.41946088099934,7.69813386020278,0.0,0.0395209789276123,0.0006561327921716,0.0017988243175802,0,0,0,0,0,0.0,15571.266929651543,1
128,192.168.56.10,192.168.57.10,59888,5001,6,0,0,82,0,0.0,1.0,141696.0,82,216,216,216.0,0.0,0.0006709098815917,0.0520257949829101,0.0121151488504292,0.0090133810687206,0,82,0,0,0,0.0,502.0,1
128,192.168.57.10,192.168.56.10,5001,59888,6,0,82,0,0,1.0,0.0,51264.0,82,78,90,78.14634146341463,1.3170731707317074,0.0005700588226318,0.0520479679107666,0.0121151253029152,0.0090422294300633,41,41,0,0,0,0.5,501.0,1
128,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,47,0.0,0.0,569264.0,47,1514,1514,1514.0,0.0,0.0011360645294189,0.2494580745697021,0.0180733722189198,0.0502949053898225,0,0,1,0,0,0.0,502.0,1
128,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,42,0.0,0.0,23424.0,42,66,78,69.71428571428571,5.547567953985029,0.0010089874267578,0.2495598793029785,0.0202419060032542,0.0529149992750778,0,0,0,0,0,0.0,3031.5476190476197,1
129,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1826,0.0,0.0,964128.0,1826,66,66,66.0,0.0,0.0,0.0141332149505615,0.0005475244130173,0.0011654212618242,0,0,0,0,0,0.0,15584.893209200438,1
129,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3668,0,0.0,1.0,44426816.0,3668,1514,1514,1514.0,0.0,0.0,0.0138020515441894,0.0002724422822051,0.0008211796221253,0,0,950,0,0,0.0,502.0,1
129,192.168.56.10,192.168.57.10,59888,5001,6,0,0,89,0,0.0,1.0,153792.0,89,216,216,216.0,0.0,0.0002849102020263,0.0337111949920654,0.0112934085455807,0.0058701170235478,0,89,0,0,0,0.0,502.0,1
129,192.168.57.10,192.168.56.10,5001,59888,6,0,89,0,0,1.0,0.0,55536.0,89,78,78,78.0,0.0,0.000277042388916,0.0337629318237304,0.0112942050803791,0.0058980127470444,45,45,0,0,0,0.5056179775280899,501.0,1
129,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,156,0.0,0.0,88256.0,156,66,86,70.71794871794872,6.033873263623684,0.000500202178955,0.1781041622161865,0.0062937428874354,0.0162999947802319,0,0,0,0,0,0.0,3032.3076923076924,1
129,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,226,0.0,0.0,2737312.0,226,1514,1514,1514.0,0.0,0.0010318756103515,0.2189779281616211,0.0043336221906873,0.0157423932251373,0,0,9,0,0,0.0,502.0,1
130,192.168.54.10,192.168.57.20,59066,5001,6,0,1,3018,0,0.0003312355084465,0.9996687644915536,36566128.0,3019,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0378479957580566,0.0003298578711042,0.0012643538178844,0,0,839,0,0,0.0,502.0,1
130,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1467,0.0,0.0,803440.0,1467,66,94,68.45944103612815,7.775581687599859,0.0,0.038215160369873,0.0006791057235384,0.00180700401849,0,0,0,0,0,0.0,15574.486707566462,1
130,192.168.56.10,192.168.57.10,59888,5001,6,0,0,84,0,0.0,1.0,145152.0,84,216,216,216.0,0.0,0.0003919601440429,0.0505440235137939,0.0117591202977191,0.0076269694100282,0,84,0,0,0,0.0,502.0,1
130,192.168.57.10,192.168.56.10,5001,59888,6,0,84,0,0,1.0,0.0,52512.0,84,78,90,78.14285714285714,1.3014905113063284,0.0003139972686767,0.0504319667816162,0.0117556503020137,0.0076333791077695,42,42,0,0,0,0.5,501.0,1
130,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,7,0.0,0.0,84784.0,7,1514,1514,1514.0,0.0,0.0012340545654296,0.2138221263885498,0.0379571914672851,0.0786560555476601,0,0,0,0,0,0.0,502.0,1
130,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,7,0.0,0.0,3792.0,7,66,78,67.71428571428571,4.199125273342592,0.001072883605957,0.2139720916748047,0.0379536549250284,0.0787263798595229,0,0,0,0,0,0.0,3032.0,1
131,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3424,0,0.0,1.0,41471488.0,3424,1514,1514,1514.0,0.0,0.0,0.0329329967498779,0.0002917040519257,0.0009937588171945,0,0,921,0,0,0.0,502.0,1
131,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1680,0.0,0.0,894656.0,1680,66,94,66.56666666666666,3.8399942129586018,0.0,0.0330879688262939,0.0005944787639461,0.0014297535057902,0,0,0,0,0,0.0,15582.582142857143,1
131,192.168.56.10,192.168.57.10,59888,5001,6,0,0,86,0,0.0,1.0,148608.0,86,216,216,216.0,0.0,1.1920928955078125e-06,0.0492329597473144,0.0116582730237175,0.0068274858685095,0,86,1,0,0,0.0,502.0,1
131,192.168.57.10,192.168.56.10,5001,59888,6,0,86,0,0,1.0,0.0,53760.0,86,78,90,78.13953488372093,1.2864480638083104,0.0,0.0492880344390869,0.0116588592529296,0.0068495438633464,42,43,0,0,0,0.4883720930232558,501.0,1
131,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,129,0.0,0.0,1562448.0,129,1514,1514,1514.0,0.0,0.0010759830474853,0.2514889240264892,0.0054524540901184,0.0251328243238295,0,0,18,0,0,0.0,502.0,1
131,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,94,0.0,0.0,52608.0,94,66,86,69.95744680851064,6.077364514216671,0.0009770393371582,0.2512240409851074,0.0074900965536794,0.0292736226858016,0,0,0,0,0,0.0,3033.031914893617,1
132,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3209,0,0.0,1.0,38867408.0,3209,1514,1514,1514.0,0.0,0.0,0.0381519794464111,0.0003110227590784,0.0012049092603692,0,0,868,0,0,0.0,502.0,1
132,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1597,0.0,0.0,853136.0,1597,66,94,66.77645585472762,4.54940146483596,0.0,0.0385019779205322,0.0006249975739863,0.0016931700651375,0,0,0,0,0,0.0,15582.16656230432,1
132,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,47,0.0,0.0,569264.0,47,1514,1514,1514.0,0.0,0.0010468959808349,0.2507870197296142,0.0086253259492957,0.0364475214809838,0,0,1,0,0,0.0,502.0,1
132,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,33,0.0,0.0,18672.0,33,66,78,70.72727272727273,5.863460180580764,0.0007140636444091,0.2509219646453857,0.0123961269855499,0.0432542183928128,0,0,0,0,0,0.0,3031.3030303030305,1
132,192.168.56.10,192.168.57.10,59888,5001,6,0,0,81,0,0.0,1.0,139968.0,81,216,216,216.0,0.0,0.0003039836883544,0.0686149597167968,0.0123118758201599,0.0098357922933955,0,81,0,0,0,0.0,502.0,1
132,192.168.57.10,192.168.56.10,5001,59888,6,0,81,0,0,1.0,0.0,50736.0,81,78,90,78.29629629629629,1.8621933466631904,0.0003550052642822,0.0685820579528808,0.0123102635145187,0.0098364123353166,41,40,0,0,0,0.5061728395061729,501.0,1
133,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3477,0,0.0,1.0,42113424.0,3477,1514,1514,1514.0,0.0,0.0,0.0156672000885009,0.0002868202256662,0.0009659864335251,0,0,956,0,0,0.0,502.0,1
133,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1706,0.0,0.0,913408.0,1706,66,94,66.926143024619,4.952807416196951,0.0,0.0161631107330322,0.000584674510788,0.0013826402868976,0,0,0,0,0,0.0,15581.528722157092,1
133,192.168.56.10,192.168.57.10,59888,5001,6,0,0,81,0,0.0,1.0,139968.0,81,216,216,216.0,0.0,0.0025761127471923,0.0280039310455322,0.0122360736131668,0.0061516901929884,0,81,0,0,0,0.0,502.0,1
133,192.168.57.10,192.168.56.10,5001,59888,6,0,81,0,0,1.0,0.0,50640.0,81,78,90,78.14814814814815,1.325077319999875,0.0026240348815917,0.0280239582061767,0.0122362226247787,0.0061849503371077,41,41,0,0,0,0.5061728395061729,501.0,1
133,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,139,0.0,0.0,1683568.0,139,1514,1514,1514.0,0.0,0.0010969638824462,0.0802769660949707,0.0057445142580115,0.0108824648783746,0,0,7,0,0,0.0,502.0,1
133,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,105,0.0,0.0,59344.0,105,66,86,70.64761904761905,5.974518832797057,0.0006330013275146,0.0803151130676269,0.0076246444995586,0.0125164190682542,0,0,0,0,0,0.0,3032.114285714286,1
134,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3037,0,0.0,1.0,36784144.0,3037,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0436820983886718,0.0003277990814882,0.0014215485481604,0,0,876,0,0,0.0,502.0,1
134,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1464,0.0,0.0,787808.0,1464,66,94,67.26502732240438,5.663200245542392,0.0,0.0432300567626953,0.0006799802173919,0.0020303429250971,0,0,0,0,0,0.0,15580.133196721312,1
134,192.168.56.10,192.168.57.10,59888,5001,6,0,0,83,0,0.0,1.0,143424.0,83,216,216,216.0,0.0,0.0005700588226318,0.0566351413726806,0.0120391584024196,0.0093238588388182,0,83,0,0,0,0.0,502.0,1
134,192.168.57.10,192.168.56.10,5001,59888,6,0,83,0,0,1.0,0.0,51792.0,83,78,78,78.0,0.0,0.0005309581756591,0.0567049980163574,0.0120375737911317,0.0093370523181728,41,41,0,0,0,0.4939759036144578,501.0,1
134,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,8,0.0,0.0,96896.0,8,1514,1514,1514.0,0.0,0.0010938644409179,0.0052049160003662,0.001805305480957,0.0013912691944696,0,0,0,0,0,0.0,502.0,1
134,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,8,0.0,0.0,4416.0,8,66,78,69.0,5.196152422706632,0.0011520385742187,0.0052490234375,0.0018089839390345,0.0014072140285407,0,0,0,0,0,0.0,3031.125,1
135,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3486,0,0.0,1.0,42222432.0,3486,1514,1514,1514.0,0.0,0.0,0.0398120880126953,0.0002862301584295,0.00098656135181,0,0,861,0,0,0.0,502.0,1
135,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1692,0.0,0.0,905984.0,1692,66,94,66.93144208037825,4.891496896864536,0.0,0.0402090549468994,0.0005898557422712,0.0014081497872699,0,0,0,0,0,0.0,15579.49290780142,1
135,192.168.56.10,192.168.57.10,59888,5001,6,0,0,80,0,0.0,1.0,138240.0,80,216,216,216.0,0.0,1.1920928955078125e-06,0.0712020397186279,0.0123982791659198,0.009008428170918,0,80,0,0,0,0.0,502.0,1
135,192.168.57.10,192.168.56.10,5001,59888,6,0,80,0,0,1.0,0.0,50112.0,80,78,90,78.3,1.8734993995195195,0.0,0.0712511539459228,0.0123967460439174,0.0090328566503419,40,40,0,0,0,0.5,501.0,1
135,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,145,0.0,0.0,1756240.0,145,1514,1514,1514.0,0.0,0.0011019706726074,0.221168041229248,0.0066483600272072,0.0262985760311783,0,0,8,0,0,0.0,502.0,1
135,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,117,0.0,0.0,64944.0,117,66,78,69.38461538461539,5.399978084548998,0.0006499290466308,0.2182569503784179,0.0082361389850748,0.0264954736319971,0,0,0,0,0,0.0,3033.222222222222,1
136,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3500,0,0.0,1.0,42392000.0,3500,1514,1514,1514.0,0.0,0.0,0.0137209892272949,0.000285700206315,0.0008552906894107,0,0,914,0,0,0.0,502.0,1
136,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1663,0.0,0.0,892752.0,1663,66,94,67.10402886349969,5.419115129178559,0.0,0.0167250633239746,0.0006014404170636,0.0012810078638776,0,0,0,0,0,0.0,15577.132291040289,1
136,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,99,0.0,0.0,1199088.0,99,1514,1514,1514.0,0.0,0.0009799003601074,0.2225301265716552,0.0097533780701306,0.0369219495402192,0,0,9,0,0,0.0,502.0,1
136,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,77,0.0,0.0,43696.0,77,66,86,70.93506493506493,6.078144074089873,0.0010180473327636,0.2224440574645996,0.0125750020930641,0.0415607869209342,0,0,0,0,0,0.0,3032.285714285714,1
136,192.168.56.10,192.168.57.10,59888,5001,6,0,0,85,0,0.0,1.0,146880.0,85,216,216,216.0,0.0,0.0011630058288574,0.0370581150054931,0.0117601184617905,0.0064794246134722,0,85,0,0,0,0.0,502.0,1
136,192.168.57.10,192.168.56.10,5001,59888,6,0,85,0,0,1.0,0.0,53136.0,85,78,90,78.14117647058823,1.2939037256345902,0.0009608268737792,0.0369398593902587,0.0117597352890741,0.0066397318257497,43,43,0,0,0,0.5058823529411764,501.0,1
137,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3762,0,0.0,1.0,45565344.0,3762,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0139119625091552,0.0002651983548656,0.000701776117082,0,0,944,0,0,0.0,502.0,1
137,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1857,0.0,0.0,980496.0,1857,66,66,66.0,0.0,0.0,0.0141589641571044,0.0005374045978332,0.0009944876628099,0,0,0,0,0,0.0,15584.932148626818,1
137,192.168.56.10,192.168.57.10,59888,5001,6,0,0,91,0,0.0,1.0,157248.0,91,216,216,216.0,0.0,0.0010650157928466,0.0245389938354492,0.011047789785597,0.0052627626810773,0,91,1,0,0,0.0,502.0,1
137,192.168.57.10,192.168.56.10,5001,59888,6,0,91,0,0,1.0,0.0,56784.0,91,78,78,78.0,0.0,0.0009961128234863,0.0243029594421386,0.0110482454299926,0.0052942038266219,45,45,0,0,0,0.4945054945054945,501.0,1
137,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,141,0.0,0.0,1707792.0,141,1514,1514,1514.0,0.0,0.001094102859497,0.2234940528869629,0.0059412785938807,0.0259399486262754,0,0,10,0,0,0.0,502.0,1
137,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,110,0.0,0.0,61856.0,110,66,86,70.2909090909091,5.999008182487645,0.0008289813995361,0.2235519886016845,0.0076123399472017,0.0292693314752662,0,0,0,0,0,0.0,3031.6,1
138,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3428,0,0.0,1.0,41519936.0,3428,1514,1514,1514.0,0.0,0.0,0.0437619686126709,0.0002906355873154,0.0010913576824476,0,0,894,0,0,0.0,502.0,1
138,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1674,0.0,0.0,905024.0,1674,66,94,67.57945041816009,6.272197527549859,0.0,0.0439350605010986,0.0005952367081445,0.0015787577331987,0,0,0,0,0,0.0,15578.474910394263,1
138,192.168.56.10,192.168.57.10,59888,5001,6,0,0,61,0,0.0,1.0,105408.0,61,216,216,216.0,0.0,0.0004730224609375,0.2993860244750976,0.0163613319396972,0.0371771020592785,0,61,0,0,0,0.0,502.0,1
138,192.168.57.10,192.168.56.10,5001,59888,6,0,61,0,0,1.0,0.0,38448.0,61,78,90,78.78688524590164,2.970426663057344,0.0004899501800537,0.2999489307403564,0.0163635333379109,0.0372543669775344,31,31,0,0,0,0.5081967213114754,501.0,1
138,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,108,0.0,0.0,60256.0,108,66,86,69.74074074074075,5.690099215385684,0.0007681846618652,0.2214319705963134,0.0089743181923839,0.0336398139361398,0,0,0,0,0,0.0,3032.4074074074074,1
138,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,137,0.0,0.0,1659344.0,137,1514,1514,1514.0,0.0,0.0011351108551025,0.2215421199798584,0.0057744103319504,0.0263112253607277,0,0,10,0,0,0.0,502.0,1
139,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3517,0,0.0,1.0,42597904.0,3517,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0145201683044433,0.0002842127802157,0.0008348723353526,0,0,919,0,0,0.0,502.0,1
139,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1706,0.0,0.0,912192.0,1706,66,94,66.83704572098476,4.722839836972441,0.0,0.015104055404663,0.0005858692605474,0.0011942872132422,0,0,0,0,0,0.0,15581.757327080892,1
139,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,100,0.0,0.0,1211200.0,100,1514,1514,1514.0,0.0,0.0009939670562744,0.2286169528961181,0.0100815850074845,0.037747381341909,0,0,2,0,0,0.0,502.0,1
139,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,84,0.0,0.0,46848.0,84,66,78,69.71428571428571,5.547567953985029,0.0005791187286376,0.2284719944000244,0.0120262410267289,0.0387502375238312,0,0,0,0,0,0.0,3031.8809523809523,1
139,192.168.56.10,192.168.57.10,59888,5001,6,0,0,83,0,0.0,1.0,143424.0,83,216,216,216.0,0.0,0.0020008087158203,0.0325510501861572,0.0120962683747454,0.0059195470136145,0,83,0,0,0,0.0,502.0,1
139,192.168.57.10,192.168.56.10,5001,59888,6,0,82,0,0,1.0,0.0,51264.0,82,78,90,78.14634146341463,1.3170731707317074,0.0019929409027099,0.032581090927124,0.0119987770363136,0.0059091535023033,40,41,0,0,0,0.4878048780487805,501.0,1
140,192.168.54.10,192.168.57.20,59066,5001,6,0,1,3337,0,0.0002995805871779,0.999700419412822,40429856.0,3338,1514,1514,1514.0,0.0,0.0,0.0438740253448486,0.0002987779183483,0.0011847928951001,0,0,868,0,0,0.0,502.0,1
140,192.168.57.10,192.168.56.10,5001,59888,6,0,73,0,0,1.0,0.0,45840.0,73,78,90,78.4931506849315,2.382144122661278,0.000950813293457,0.0708880424499511,0.0138404435581631,0.0115463065635288,37,36,0,0,0,0.5068493150684932,501.0,1
140,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1635,0.0,0.0,880208.0,1635,66,94,67.29418960244648,5.773158114800354,0.0,0.0441639423370361,0.0006102196589531,0.0016902188231404,0,0,0,0,0,0.0,15580.327828746178,1
140,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,41,0.0,0.0,496592.0,41,1514,1514,1514.0,0.0,0.001112937927246,0.2162351608276367,0.0133321464061737,0.0458085549075758,0,0,1,0,0,0.0,502.0,1
140,192.168.56.10,192.168.57.10,59888,5001,6,0,0,72,0,0.0,1.0,124416.0,72,216,216,216.0,0.0,0.0009291172027587,0.0709130764007568,0.0139807042941241,0.0115615879683733,0,72,0,0,0,0.0,502.0,1
140,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,39,0.0,0.0,21552.0,39,66,78,69.07692307692308,5.239811189515815,0.0009119510650634,0.2087628841400146,0.0139830551649394,0.04281758943338,0,0,0,0,0,0.0,3032.358974358974,1
141,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3504,0,0.0,1.0,42440448.0,3504,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0435218811035156,0.0002831213480399,0.0010683309251643,0,0,907,0,0,0.0,502.0,1
141,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1715,0.0,0.0,912912.0,1715,66,94,66.53877551020408,3.7902876825338976,0.0,0.0438787937164306,0.0005785617694832,0.0015281454799283,0,0,0,0,0,0.0,15583.89912536443,1
141,192.168.56.10,192.168.57.10,59888,5001,6,0,0,74,0,0.0,1.0,127872.0,74,216,216,216.0,0.0,0.0022640228271484,0.0800669193267822,0.0134175868883524,0.0112745674482497,0,74,0,0,0,0.0,502.0,1
141,192.168.57.10,192.168.56.10,5001,59888,6,0,74,0,0,1.0,0.0,46368.0,74,78,90,78.32432432432432,1.9459459459459456,0.0022170543670654,0.0800809860229492,0.0134177665187887,0.0112878234988005,37,37,0,0,0,0.5,501.0,1
141,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,190,0.0,0.0,2301280.0,190,1514,1514,1514.0,0.0,0.0010888576507568,0.2100710868835449,0.0041701629679039,0.015312362599652,0,0,10,0,0,0.0,502.0,1
141,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,136,0.0,0.0,76736.0,136,66,86,70.52941176470588,6.302358541323319,0.0009000301361083,0.2102410793304443,0.0058267928935863,0.0180436737949721,0,0,0,0,0,0.0,3032.6029411764707,1
142,192.168.56.10,192.168.57.10,59888,5001,6,0,0,86,0,0.0,1.0,148608.0,86,216,216,216.0,0.0,0.0008931159973144,0.0352020263671875,0.0116348827586454,0.0065196419471649,0,86,0,0,0,0.0,502.0,1
142,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3470,0,0.0,1.0,42028640.0,3470,1514,1514,1514.0,0.0,0.0,0.0152831077575683,0.0002875460022359,0.0009307353643713,0,0,929,0,0,0.0,502.0,1
142,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,92,0.0,0.0,1114304.0,92,1514,1514,1514.0,0.0,0.0011029243469238,0.2170510292053222,0.0103297050182635,0.0373598048006041,0,0,3,0,0,0.0,502.0,1
142,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,79,0.0,0.0,44304.0,79,66,78,70.10126582278481,5.691643745375754,0.0009779930114746,0.2099189758300781,0.0120506164355155,0.0378209439226914,0,0,0,0,0,0.0,3031.5443037974683,1
142,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1720,0.0,0.0,930880.0,1720,66,94,67.65116279069767,6.3997954942988615,0.0,0.01556396484375,0.0005801536788629,0.0013181242246406,0,0,0,0,0,0.0,15574.19069767442,1
142,192.168.57.10,192.168.56.10,5001,59888,6,0,86,0,0,1.0,0.0,53760.0,86,78,90,78.13953488372093,1.2864480638083104,0.0008928775787353,0.0352659225463867,0.0116336373721852,0.0065424116777738,43,43,0,0,0,0.5,501.0,1
143,192.168.56.10,192.168.57.10,59888,5001,6,0,0,70,0,0.0,1.0,120960.0,70,216,216,216.0,0.0,6.9141387939453125e-06,0.0771551132202148,0.014457623163859,0.0125838953625473,0,70,1,0,0,0.0,502.0,1
143,192.168.54.10,192.168.57.20,59066,5001,6,0,31,2903,0,0.0105657805044308,0.9894342194955692,35536608.0,2934,1514,1514,1514.0,0.0,0.0,0.0608248710632324,0.0003403992202555,0.0015873547300762,0,0,814,0,0,0.0,502.0,1
143,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1410,0.0,0.0,761376.0,1410,66,94,67.49787234042553,6.063756625165207,0.0,0.0701429843902587,0.0007083712104705,0.0024512794486565,0,0,0,0,0,0.0,15579.729787234042,1
143,192.168.57.10,192.168.56.10,5001,59888,6,0,70,0,0,1.0,0.0,43968.0,70,78,90,78.51428571428572,2.430419464929913,0.0,0.0773689746856689,0.0144582485807114,0.012610157698385,35,35,0,0,0,0.5,501.0,1
143,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,33,0.0,0.0,399696.0,33,1514,1514,1514.0,0.0,0.0011320114135742,0.6434910297393799,0.0228860601782798,0.1114932001734019,0,0,0,0,0,0.0,502.0,1
143,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,32,0.0,0.0,17568.0,32,66,78,68.625,4.960783708246107,0.00108003616333,0.6433289051055908,0.0236188442476334,0.1131768193804801,0,0,0,0,0,0.0,3032.40625,1
144,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1724,0.0,0.0,910272.0,1724,66,66,66.0,0.0,0.0,0.01664400100708,0.0005796998998693,0.0012597078069777,0,0,0,0,0,0.0,15584.9686774942,1
144,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3513,0,0.0,1.0,42549456.0,3513,1514,1514,1514.0,0.0,0.0,0.0164968967437744,0.000284354480361,0.0008827806363462,0,0,949,0,0,0.0,502.0,1
144,192.168.56.10,192.168.57.10,59888,5001,6,0,0,88,0,0.0,1.0,152064.0,88,216,216,216.0,0.0,0.001065969467163,0.0413339138031005,0.0113677457831371,0.0063379897735328,0,88,0,0,0,0.0,502.0,1
144,192.168.57.10,192.168.56.10,5001,59888,6,0,88,0,0,1.0,0.0,54912.0,88,78,78,78.0,0.0,0.0008699893951416,0.0415120124816894,0.0113702395866657,0.0063758609650924,44,44,0,0,0,0.5,501.0,1
144,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,163,0.0,0.0,1974256.0,163,1514,1514,1514.0,0.0,0.0010960102081298,0.0432350635528564,0.0031954447428385,0.004459306657282,0,0,21,0,0,0.0,502.0,1
144,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,114,0.0,0.0,64128.0,114,66,86,70.3157894736842,6.113424671886991,0.0004379749298095,0.0453760623931884,0.0045813543606648,0.0057822774160271,0,0,0,0,0,0.0,3032.929824561404,1
145,192.168.54.10,192.168.57.20,59066,5001,6,0,25,2371,0,0.0104340567612687,0.9895659432387311,29020352.0,2396,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0457179546356201,0.0004158439118578,0.0018919815573516,0,0,733,0,0,0.0,502.0,1
